恥曝し,1,
恥知らず,91,
恥辱,502,
恥部,4,
恥骨,4,
恨み,657,
恨みごと,7,
恨みっこ,7,
恨みつらみ,17,
恨み死,3,
恨み言,17,
恨み辛み,2,
恨事,28,
恩,1239,
恩人,421,
恩借,11,
恩典,60,
恩命,34,
恩威,11,
恩寵,123,
恩師,113,
恩恵,282,
恩情,14,
恩愛,134,
恩沢,57,
恩知らず,101,
恩給,82,
恩義,161,
恩誼,18,
恩讎,2,
恩賜,43,
恩賞,100,
恩赦,15,
恩返し,137,
恩顧,120,
恪勤,14,
恫喝,36,
恬淡,108,
恬澹,5,
恬然,73,
恭倹,4,
恭悦,5,
恭敬,32,
恭謙,13,
恭賀,3,
恭賀新年,6,
恭順,47,
息,3789,
息ぎれ,17,
息づかい,170,
息の根,161,
息の緒,1,
息休め,9,
息切れ,102,
息吹,107,
息吹き,85,
息女,104,
息子,1899,
息抜き,44,
息災,108,
息災延命,8,
息継ぎ,3,
息遣い,29,
恰好,1411,
恰幅,132,
恵み,255,
恵与,16,
恵投,4,
恵方,12,
恵比寿,29,
恵比寿講,5,
恵比寿顔,3,
恵比須,26,
恵比須講,4,
恵比須顔,3,
恵沢,7,
恵贈,8,
悄々,73,
悄悄,1,
悄然,387,
悉曇,4,
悉皆屋,3,
悋気,39,
悍婦,4,
悍馬,64,
悔い,229,
悔し涙,1,
悔み,137,
悔やみ,9,
悔恨,349,
悔悛,16,
悔悟,117,
悖反,1,
悖徳,17,
悚然,85,
悟り,281,
悟入,49,
悟得,19,
悟性,80,
悟道,70,
悠々,128,
悠々自適,10,
悠々閑々,32,
悠久,73,
悠悠,33,
悠揚,91,
悠然,210,
悠遠,6,
患家,21,
患者,906,
患部,54,
悦,183,
悦び,405,
悦服,22,
悦楽,100,
悩み,638,
悩みごと,3,
悩乱,43,
悩殺,35,
悪,1581,
悪あがき,31,
悪さ,1,
悪しざま,28,
悪たれ,43,
悪たれ口,6,
悪ふざけ,65,
悪もの,14,
悪乗り,1,
悪事,487,
悪人,627,
悪例,23,
悪僧,57,
悪党,470,
悪化,265,
悪友,79,
悪口,864,
悪名,105,
悪因,8,
悪因悪果,11,
悪報,4,
悪場,9,
悪声,34,
悪夢,419,
悪天候,28,
悪太郎,44,
悪女,49,
悪妻,19,
悪寒,199,
悪巧み,13,
悪平等,2,
悪弊,41,
悪形,2,
悪影響,77,
悪役,19,
悪循環,4,
悪徳,164,
悪心,96,
悪念,36,
悪性,139,
悪意,452,
悪感,102,
悪感情,16,
悪態,129,
悪戦,32,
悪戦苦闘,102,
悪戯,797,
悪所,46,
悪手,13,
悪才,6,
悪擦れ,3,
悪政,54,
悪文,34,
悪日,29,
悪書,9,
悪材料,3,
悪条件,36,
悪業,133,
悪様,8,
悪止め,2,
悪気,189,
悪法,38,
悪洒落,10,
悪漢,210,
悪玉,60,
悪用,84,
悪疫,38,
悪疾,23,
悪病,37,
悪癖,117,
悪相,40,
悪知恵,32,
悪神,20,
悪童,60,
悪筆,53,
悪縁,61,
悪罵,111,
悪習,58,
悪者,309,
悪臭,241,
悪血,26,
悪行,110,
悪評,139,
悪貨,9,
悪趣,4,
悪足掻き,1,
悪逆,55,
悪遊び,11,
悪運,80,
悪道,14,
悪達者,8,
悪酔,21,
悪酔い,20,
悪銭,32,
悪阻,20,
悪霊,122,
悪風,67,
悪食,34,
悪騒ぎ,1,
悪鬼,155,
悪魔,1051,
悲しみ,1391,
悲傷,25,
悲劇,1099,
悲哀,638,
悲喜,81,
悲喜劇,68,
悲嘆,230,
悲報,52,
悲境,61,
悲壮,114,
悲引,2,
悲恋,30,
悲愁,68,
悲愴,35,
悲憤,179,
悲歌,65,
悲歌慷慨,5,
悲歎,179,
悲母,12,
悲況,3,
悲痛,218,
悲観,407,
悲話,6,
悲調,25,
悲運,133,
悲酸,7,
悲願,68,
悲鳴,1039,
悴,75,
悵然,49,
悶々,131,
悶悶,3,
悶死,50,
悶着,103,
悶絶,114,
悼み,3,
悼惜,2,
悼辞,4,
悽愴,38,
情,2596,
情け,323,
情事,154,
情交,65,
情人,224,
情動,10,
情勢,459,
情合,64,
情味,138,
情報,445,
情報処理,4,
情夫,224,
情婦,211,
情宜,1,
情実,118,
情念,70,
情意,94,
情愛,290,
情感,205,
情態,58,
情慾,181,
情操,156,
情景,618,
情欲,81,
情歌,4,
情死,113,
情況,149,
情火,45,
情炎,33,
情熱,1225,
情状,58,
情理,46,
情痴,89,
情知らず,15,
情緒,555,
情義,18,
情話,40,
情誼,102,
情調,228,
情趣,198,
惑い,60,
惑乱,89,
惑星,82,
惑溺,65,
惘然,78,
惚れ惚れ,35,
惚気,57,
惜しげ,201,
惜別,37,
惜敗,1,
惜春,5,
惟神,8,
惣太鰹,1,
惣菜,91,
惨たん,1,
惨事,99,
惨劇,144,
惨害,61,
惨憺,241,
惨敗,85,
惨死,75,
惨殺,107,
惨澹,84,
惨烈,13,
惨状,140,
惨禍,77,
惨苦,61,
惨落,8,
惰力,71,
惰弱,28,
惰性,157,
惰気,26,
惰眠,35,
想,1391,
想い,319,
想い出,130,
想像,4107,
想到,39,
想定,162,
想念,175,
想望,20,
想見,51,
想起,175,
惹起,182,
惻々,62,
惻惻,1,
惻隠,34,
愁い,54,
愁え,3,
愁傷,51,
愁嘆,31,
愁嘆場,24,
愁思,7,
愁然,60,
愁眉,55,
愁色,1,
愁訴,49,
愉快,432,
愉悦,102,
愉楽,48,
愍然,29,
意,2797,
意中,165,
意力,152,
意匠,269,
意向,241,
意味,6020,
意味あい,16,
意味合い,21,
意嚮,58,
意図,531,
意地,1426,
意地ずく,22,
意地っぱり,15,
意地っ張り,24,
意地張り,25,
意地悪,155,
意志,1853,
意思,463,
意想,23,
意慾,88,
意欲,284,
意気,745,
意気ごみ,53,
意気地,709,
意気地無し,20,
意気張り,14,
意気投合,34,
意気揚々,146,
意気揚揚,1,
意気盛ん,1,
意気組み,22,
意気込み,224,
意義,1391,
意表,148,
意見,2268,
意訳,29,
意識,2632,
意趣,209,
意馬心猿,10,
愕然,373,
愚,1132,
愚か,77,
愚かもの,7,
愚か者,70,
愚人,98,
愚作,42,
愚僧,46,
愚兄,5,
愚劣,77,
愚問,60,
愚図,249,
愚妹,2,
愚妻,15,
愚弄,188,
愚弟,10,
愚息,12,
愚挙,20,
愚昧,67,
愚案,17,
愚民,68,
愚父,3,
愚物,54,
愚生,3,
愚痴,742,
愚直,35,
愚禿,5,
愚答,5,
愚策,6,
愚老,36,
愚考,56,
愚者,114,
愚行,44,
愚見,33,
愚説,15,
愚論,33,
愚連隊,16,
愚鈍,72,
愚闇,1,
愛,2595,
愛きょう,5,
愛し子,5,
愛ぶ,1,
愛人,445,
愛他主義,8,
愛児,119,
愛別,5,
愛別離苦,4,
愛吟,8,
愛唱,12,
愛国,319,
愛国心,125,
愛執,29,
愛好,417,
愛妻,84,
愛妾,111,
愛娘,43,
愛婿,8,
愛嬌,924,
愛嬢,29,
愛子,56,
愛弟子,28,
愛息,5,
愛情,1309,
愛惜,142,
愛想,1031,
愛想尽かし,4,
愛慕,75,
愛慾,110,
愛憎,135,
愛憐,38,
愛撫,362,
愛敬,82,
愛書,16,
愛染,15,
愛染明王,6,
愛欲,75,
愛煙,9,
愛犬,65,
愛玩,89,
愛用,192,
愛着,488,
愛社,2,
愛称,71,
愛育,37,
愛蔵,52,
愛誦,80,
愛読,424,
愛護,93,
愛郷,19,
愛重,24,
愛顧,53,
愛飲,9,
愛馬,67,
愛鳥,4,
感,1970,
感しゃ,1,
感じ,3953,
感佩,12,
感傷,920,
感光,19,
感冒,135,
感動,1309,
感化,412,
感化院,22,
感受,118,
感受性,248,
感吟,3,
感嘆,426,
感奮,57,
感官,53,
感度,44,
感得,245,
感心,1897,
感応,125,
感性,186,
感恩,8,
感情,3227,
感想,993,
感慨,625,
感慨無量,106,
感懐,114,
感服,513,
感染,235,
感歎,223,
感泣,72,
感涙,66,
感激,1005,
感無量,7,
感状,28,
感知,133,
感能,29,
感興,431,
感覚,1484,
感触,309,
感謝,1691,
感賞,14,
感量,1,
感銘,502,
感電,33,
愧死,12,
慄然,254,
慇懃,228,
慇懃無礼,3,
慈善,275,
慈善市,5,
慈姑,38,
慈姑頭,5,
慈悲,717,
慈悲心鳥,10,
慈愛,295,
慈母,79,
慈父,52,
慈眼,28,
慈雨,21,
慈顔,9,
慊焉,7,
態,1166,
態勢,91,
態度,3524,
態様,9,
慎み,117,
慕情,8,
慙愧,24,
慙死,1,
慚愧,159,
慟哭,205,
慢心,118,
慢性,121,
慢罵,7,
慣れっこ,38,
慣わし,50,
慣例,230,
慣性,27,
慣手段,2,
慣熟,1,
慣用,107,
慣習,187,
慣行,19,
慧眼,81,
慨世,16,
慨嘆,88,
慨歎,44,
慨然,60,
慫慂,64,
慮り,4,
慮外,34,
慰み,186,
慰みもの,14,
慰み物,17,
慰め,609,
慰め顔,57,
慰労,93,
慰問,153,
慰安,290,
慰撫,84,
慰留,5,
慰藉,228,
慰謝,17,
慰霊,16,
慳貪,22,
慴伏,41,
慶,280,
慶び,14,
慶事,36,
慶兆,1,
慶庵,5,
慶弔,4,
慶祝,21,
慶福,14,
慶賀,78,
慶長,184,
慷慨,161,
慾,1302,
慾望,316,
憂い,258,
憂うつ,2,
憂え,19,
憂き目,77,
憂き身,15,
憂さ,54,
憂さばらし,2,
憂さ晴らし,9,
憂世,18,
憂国,69,
憂患,14,
憂悶,90,
憂愁,237,
憂慮,199,
憂晴らし,1,
憂色,38,
憂苦,56,
憂身,46,
憂鬱,505,
憎げ,1,
憎しみ,398,
憎まれっ子,6,
憎まれ口,65,
憎まれ役,15,
憎悪,729,
憐れ,82,
憐察,6,
憐愍,142,
憐憫,208,
憑き物,15,
憑依,19,
憑物,16,
憔悴,191,
憚り,106,
憚り様,3,
憤まん,2,
憤怒,466,
憤慨,622,
憤懣,208,
憤死,39,
憤激,212,
憤然,250,
憧憬,472,
憩,220,
憩い,23,
憫察,3,
憫然,38,
憫笑,61,
憮然,161,
憲兵,178,
憲政,57,
憲法,292,
憲章,20,
憶念,4,
憶測,82,
憶病,16,
憶説,5,
憾み,84,
懇,290,
懇切,35,
懇命,5,
懇志,4,
懇情,11,
懇意,327,
懇書,1,
懇望,147,
懇親,77,
懇話,44,
懇談,71,
懇請,76,
懇願,249,
懈怠,54,
懊悩,234,
懐,1646,
懐かしさ,1,
懐メロ,1,
懐中,1052,
懐中時計,159,
懐中物,64,
懐刀,20,
懐剣,101,
懐勘定,2,
懐古,180,
懐妊,71,
懐手,211,
懐抱,24,
懐旧,80,
懐柔,56,
懐炉,39,
懐疑,410,
懐石,17,
懐紙,171,
懐胎,27,
懐郷,20,
懦夫,15,
懦弱,22,
懲りごり,2,
懲り懲り,21,
懲役,139,
懲戒,56,
懲罰,122,
懸け橋,1,
懸垂,16,
懸子,4,
懸崖,105,
懸念,512,
懸想,91,
懸案,67,
懸橋,8,
懸河,18,
懸絶,19,
懸詞,1,
懸賞,180,
懸軍,3,
懸隔,159,
懺悔,438,
懾伏,3,
戈,82,
戊,97,
戌,220,
戌亥,16,
戌年,13,
戎,67,
戎克,5,
戎衣,9,
成さん,24,
成りゆき,37,
成り立ち,54,
成り行き,163,
成り金,6,
成れの果て,29,
成人,400,
成人病,2,
成仏,161,
成体,2,
成典,2,
成分,124,
成功,1936,
成功裏,1,
成句,22,
成否,59,
成員,45,
成因,32,
成型,1,
成婚,6,
成就,495,
成層,8,
成層圏,33,
成年,93,
成形,14,
成心,43,
成敗,209,
成文,23,
成文法,5,
成果,339,
成案,23,
成業,17,
成熟,349,
成獣,5,
成立,845,
成立ち,23,
成算,93,
成績,644,
成育,73,
成虫,14,
成行き,159,
成語,39,
成道,54,
成金,201,
成長,1115,
成魚,1,
我,3422,
我がまま,27,
我が国,255,
我が家,225,
我が物顔,2,
我が身,213,
我人,29,
我侭,4,
我儘,532,
我先,46,
我利,34,
我利我利,22,
我勝ち,20,
我国,301,
我執,70,
我家,244,
我宿,12,
我意,95,
我慢,1991,
我欲,26,
我流,53,
我田引水,30,
我見,15,
我輩,166,
戒め,79,
戒厳,66,
戒名,103,
戒告,18,
戒壇,26,
戒律,79,
戒心,67,
戒慎,10,
戒飭,9,
戛然,18,
戡定,3,
戦,909,
戦々兢々,50,
戦々恐々,5,
戦い,578,
戦りつ,1,
戦中,27,
戦乱,180,
戦争,2326,
戦備,54,
戦傷,35,
戦列,38,
戦利,52,
戦前,198,
戦力,53,
戦功,43,
戦勝,126,
戦友,108,
戦史,24,
戦国,286,
戦地,207,
戦域,2,
戦場,594,
戦塵,37,
戦士,149,
戦局,57,
戦役,108,
戦意,66,
戦慄,624,
戦戦兢兢,2,
戦捷,37,
戦敗,29,
戦旗,75,
戦時,382,
戦果,63,
戦機,36,
戦歴,7,
戦死,410,
戦歿,26,
戦没,20,
戦況,70,
戦法,146,
戦渦,1,
戦火,65,
戦災,173,
戦犯,44,
戦略,138,
戦病死,4,
戦禍,61,
戦端,57,
戦線,331,
戦績,17,
戦艦,49,
戦術,186,
戦記,51,
戦費,18,
戦跡,12,
戦車,100,
戦野,20,
戦闘,497,
戦闘帽,3,
戦陣,72,
戦隊,24,
戦雲,36,
截断,46,
截然,66,
戯け,5,
戯れ事,5,
戯れ言,7,
戯事,4,
戯作,145,
戯場,15,
戯曲,722,
戯画,92,
戯言,73,
戴冠,34,
戸,3336,
戸主,82,
戸別,35,
戸前,93,
戸口,948,
戸外,965,
戸惑い,101,
戸数,91,
戸数割,6,
戸板,128,
戸棚,742,
戸籍,274,
戸締まり,36,
戸締り,241,
戸袋,109,
戸車,2,
戸長,16,
戸閾,1,
戸障子,79,
戻り,245,
房,1578,
房事,9,
房内,7,
所,1542,
所々,559,
所与,24,
所以,863,
所伝,29,
所作,287,
所作事,43,
所信,113,
所内,40,
所出,9,
所労,29,
所化,28,
所収,74,
所司,6,
所司代,52,
所員,41,
所在,663,
所在地,172,
所外,3,
所天,35,
所存,189,
所定,55,
所属,220,
所帯,64,
所帯持,2,
所帯持ち,5,
所得,171,
所得顔,2,
所思,14,
所感,82,
所懐,9,
所所,13,
所払い,22,
所持,439,
所書,20,
所書き,17,
所有,1192,
所望,392,
所期,40,
所柄,3,
所業,299,
所為,284,
所生,25,
所産,206,
所用,111,
所由,15,
所管,28,
所縁,26,
所蔵,157,
所行,119,
所要,135,
所見,171,
所説,126,
所論,71,
所載,159,
所轄,65,
所長,163,
所領,127,
所願,9,
扁平足,4,
扁桃腺,33,
扁舟,17,
扁額,40,
扇,777,
扇動,20,
扇子,269,
扇形,66,
扇情,5,
扇状,5,
扇状地,1,
扇町,2,
扇面,44,
扇風機,54,
扈従,69,
扉,2002,
扉絵,8,
手,9628,
手あか,6,
手あて,54,
手あみ,1,
手いっぱい,25,
手おけ,8,
手かせ,7,
手がえし,1,
手がかり,492,
手がき,2,
手ぎわ,71,
手ぐすね,71,
手ごたえ,152,
手ごま,1,
手ごめ,27,
手ごろ,41,
手さぐり,233,
手さげ,30,
手さばき,15,
手ざわり,72,
手すき,40,
手すり,151,
手だし,20,
手だて,97,
手つかず,26,
手つき,464,
手づかみ,35,
手づくり,35,
手づまり,4,
手づる,52,
手ぬかり,129,
手ぬぐい,70,
手のうち,79,
手のひら,230,
手のもの,12,
手の内,75,
手の平,155,
手の物,14,
手の甲,347,
手の筋,28,
手の者,60,
手の裏,32,
手はず,83,
手ふき,3,
手ぶくろ,27,
手ぶら,94,
手ほどき,105,
手まくら,8,
手まね,90,
手まねき,52,
手まめ,3,
手まり,15,
手みやげ,24,
手もと,394,
手わざ,20,
手一杯,59,
手下,272,
手不足,35,
手並,95,
手並み,26,
手中,185,
手事,2,
手交,25,
手仕事,44,
手仕舞,1,
手付,106,
手付かず,6,
手付き,58,
手付け,10,
手付け金,3,
手代,394,
手伝い,657,
手作り,49,
手作業,6,
手傷,67,
手元,393,
手先,605,
手入らず,11,
手入れ,569,
手兵,48,
手内職,67,
手写,30,
手出し,204,
手刀,7,
手分け,193,
手切れ,48,
手切れ金,16,
手初め,44,
手利き,15,
手刷,2,
手前,1898,
手前みそ,2,
手前勝手,37,
手前味噌,27,
手創,9,
手加減,104,
手助け,222,
手動,10,
手勢,73,
手取り,72,
手口,154,
手古舞,27,
手合,191,
手合い,63,
手合せ,48,
手合わせ,9,
手向け,24,
手品,411,
手回し,8,
手回り,7,
手土産,143,
手垢,83,
手塩,57,
手塩皿,3,
手套,63,
手妻,15,
手始め,108,
手工,83,
手工業,37,
手巾,190,
手帖,261,
手帳,503,
手廻し,109,
手廻り,108,
手弁当,13,
手引,156,
手引き,143,
手弱女,21,
手当,672,
手当たり,10,
手当て,154,
手当り,26,
手形,177,
手後れ,16,
手心,70,
手応え,84,
手性,1,
手慰み,9,
手懸,44,
手懸り,110,
手打,45,
手打ち,49,
手技,22,
手抄,4,
手抜かり,45,
手抜き,11,
手押し,17,
手拍子,109,
手招き,189,
手拭,1176,
手拭い,95,
手拭き,3,
手拭地,9,
手持,98,
手持ち,73,
手持ち無沙汰,38,
手持無沙汰,161,
手振り,104,
手捌き,4,
手掛かり,63,
手掛り,286,
手探り,247,
手控,7,
手控え,16,
手描き,5,
手提,182,
手提げ,38,
手提げ袋,3,
手摺,170,
手放し,91,
手数,524,
手数料,64,
手文庫,147,
手料理,80,
手斧,58,
手旗,11,
手明き,2,
手暗がり,1,
手書,21,
手書き,54,
手本,329,
手札,51,
手枕,100,
手枷,25,
手柄,743,
手柄顔,64,
手桶,240,
手械,3,
手植,16,
手植え,3,
手業,26,
手榴弾,28,
手槍,63,
手段,1871,
手毬,40,
手毬花,1,
手水,266,
手沢,13,
手法,373,
手洗,107,
手洗い,53,
手洗鉢,44,
手活け,1,
手淫,11,
手渡,14,
手渡し,161,
手漉き,1,
手焙,23,
手無し,1,
手燭,194,
手狭,18,
手玉,121,
手生け,3,
手甲,111,
手疵,13,
手癖,44,
手盛り,7,
手直し,18,
手相,69,
手真似,228,
手空き,2,
手立て,21,
手筈,336,
手筋,60,
手答え,52,
手箒,1,
手管,98,
手箱,121,
手簡,21,
手紙,3421,
手細工,38,
手絡,52,
手続,220,
手続き,283,
手綱,393,
手綱さばき,5,
手編,8,
手編み,2,
手練,191,
手縫い,11,
手織,83,
手織り,20,
手繰り,18,
手羽,2,
手習い,104,
手翰,3,
手職,14,
手腕,480,
手芸,58,
手荷物,163,
手落ち,211,
手蔓,110,
手薄,47,
手術,485,
手袋,454,
手裏剣,45,
手製,214,
手触り,83,
手記,255,
手許,630,
手詰まり,1,
手詰め,9,
手詰り,4,
手話,3,
手負,68,
手負い,67,
手足,1500,
手跡,72,
手踊,31,
手蹟,101,
手車,69,
手込め,21,
手近,201,
手返し,1,
手造り,29,
手遅れ,108,
手遊び,12,
手道具,24,
手違い,92,
手酌,124,
手配,350,
手配り,58,
手金,36,
手釣,6,
手釣り,3,
手鉤,8,
手錠,141,
手鍋,17,
手鎖,10,
手鏡,50,
手鑑,4,
手長,41,
手間,589,
手間ひま,19,
手間代,10,
手間取,42,
手間損,1,
手間賃,59,
手間隙,3,
手隙,18,
手際,514,
手離れ,1,
手鞠,39,
手頃,138,
手順,232,
手風,8,
手風琴,64,
手飼,45,
手首,561,
手馴し,1,
手駒,1,
手鼻,6,
才,817,
才人,129,
才六,2,
才力,30,
才取,8,
才女,72,
才媛,54,
才子,165,
才幹,44,
才徳,16,
才智,125,
才槌,11,
才槌頭,4,
才気,195,
才物,38,
才略,17,
才知,17,
才筆,23,
才能,1041,
才腕,29,
才色,16,
才色兼備,16,
才芸,11,
才蔵,27,
才藻,11,
才覚,211,
才識,21,
打,1179,
打ちどころ,61,
打ち上げ花火,1,
打ち傷,9,
打ち出し,10,
打ち出の小づち,1,
打ち切り,28,
打ち合い,8,
打ち合わせ,102,
打ち壊し,6,
打ち所,10,
打ち抜き,2,
打ち掛け,16,
打ち止め,13,
打ち水,24,
打ち身,15,
打つ手,32,
打上げ花火,2,
打上花火,1,
打倒,106,
打傷,6,
打出し,11,
打出の小槌,8,
打出小槌,1,
打切,32,
打切り,27,
打力,1,
打合せ,218,
打合わせ,42,
打壊し,5,
打席,4,
打抜き,3,
打掛け,7,
打撃,498,
打撲,47,
打撲傷,57,
打擲,130,
打数,3,
打棒,5,
打楽器,11,
打止め,9,
打歩,2,
打毀し,6,
打水,68,
打物,29,
打物業,2,
打球,6,
打留め,3,
打破,250,
打算,284,
打粉,11,
打紐,32,
打綿,1,
打者,9,
打荷,1,
打診,47,
打身,28,
打開,202,
打電,44,
打首,53,
払い,389,
払いもの,3,
払い下げ,21,
払い出し,2,
払い戻し,3,
払い物,5,
払下げ,24,
払出し,3,
払子,32,
払底,79,
払戻し,5,
払戻金,1,
払拭,46,
払込,13,
托,285,
托生,7,
托鉢,89,
扞格,11,
扮,497,
扮装,392,
扱い,976,
扱き,7,
扶助,144,
扶持,237,
扶桑,50,
扶植,31,
扶翼,10,
扶育,1,
扶養,67,
批准,12,
批判,1162,
批正,3,
批点,7,
批評,1830,
批難,242,
扼殺,18,
扼腕,4,
承伏,3,
承前,3,
承合,8,
承引,55,
承服,136,
承知,2967,
承知之助,4,
承継,11,
承認,566,
承諾,665,
技,561,
技士,12,
技官,11,
技工,14,
技巧,641,
技師,434,
技手,84,
技法,128,
技癢,7,
技能,169,
技芸,142,
技術,1233,
技量,69,
抄出,37,
抄本,23,
抄物,2,
抄訳,25,
抄造,1,
抄録,57,
把手,168,
把持,75,
把捉,24,
把握,438,
抑え,81,
抑制,264,
抑圧,238,
抑揚,276,
抑止,47,
抑留,63,
抑鬱症,3,
抒情,189,
抒情詩,148,
投,1094,
投げ入れ,12,
投げ売り,5,
投げ遣り,3,
投げ銭,48,
投げ首,1,
投てき,2,
投下,74,
投与,16,
投入,72,
投入れ,14,
投写,2,
投出,51,
投函,92,
投句,7,
投合,29,
投売,1,
投宿,62,
投射,53,
投島田,4,
投影,122,
投手,33,
投擲,13,
投書,225,
投棄,15,
投槍,22,
投機,122,
投獄,81,
投球,14,
投石,25,
投票,175,
投稿,58,
投節,5,
投網,63,
投薬,35,
投融資,1,
投資,112,
投身,87,
投銭,8,
投錨,30,
投降,25,
投首,15,
抗,309,
抗争,127,
抗体,3,
抗力,11,
抗告,7,
抗弁,155,
抗戦,39,
抗拒,11,
抗日,22,
抗毒素,4,
抗生,2,
抗菌,2,
抗言,7,
抗論,6,
抗議,623,
折,2862,
折々,59,
折ふし,118,
折りあい,4,
折りかえし,9,
折りたたみ,18,
折り合い,35,
折り目,53,
折り箱,2,
折り紙,30,
折り紙付き,1,
折り詰め,7,
折り込み,1,
折り返し,174,
折り鶴,2,
折れ口,10,
折れ線,1,
折れ釘,14,
折中,2,
折伏,21,
折助,51,
折半,19,
折合い,49,
折戸,63,
折手本,4,
折折,18,
折損,5,
折敷,43,
折本,13,
折檻,206,
折烏帽子,10,
折目,195,
折箱,23,
折節,62,
折紙,142,
折紙付,1,
折線,2,
折菓子,1,
折衝,70,
折衷,102,
折襟,12,
折角,897,
折詰,61,
折込,4,
折込み,2,
折返し,36,
折鞄,61,
折鶴,12,
抛擲,48,
抛棄,107,
抛物線,26,
抜き,564,
抜き刷り,2,
抜き取り,11,
抜き差し,46,
抜き手,16,
抜き打ち,49,
抜き糸,1,
抜き足,64,
抜けがけ,16,
抜け殻,18,
抜け毛,13,
抜け目,155,
抜け穴,36,
抜け裏,23,
抜け道,105,
抜てき,1,
抜作,4,
抜刀,83,
抜刷,2,
抜剣,18,
抜参り,1,
抜山蓋世,2,
抜差し,6,
抜手,41,
抜打ち,36,
抜擢,66,
抜書,20,
抜本,5,
抜歯,9,
抜殻,18,
抜毛,9,
抜目,115,
抜穴,12,
抜粋,33,
抜糸,2,
抜群,131,
抜荷,8,
抜萃,81,
抜衣紋,16,
抜襟,1,
抜足,53,
抜身,84,
抜道,28,
抜錨,14,
抜駆け,3,
択一,2,
披歴,2,
披瀝,190,
披見,43,
披講,9,
披閲,5,
披露,584,
披露宴,13,
抱え,179,
抱き人形,1,
抱き寝,5,
抱っこ,25,
抱合,51,
抱合せ,1,
抱寝,5,
抱懐,52,
抱擁,329,
抱腹,12,
抱腹絶倒,28,
抱負,206,
抵当,177,
抵当流れ,16,
抵抗,1054,
抵触,33,
抹殺,255,
抹消,46,
抹茶,35,
抹香,44,
抹香鯨,8,
押え,92,
押さえ,14,
押し,355,
押しつけ,28,
押し上げ,4,
押し借り,14,
押し入れ,42,
押し出し,47,
押し割り,2,
押し合い,86,
押し問答,86,
押し売り,25,
押し絵,6,
押し花,7,
押し葉,4,
押し込み,18,
押し釦,7,
押し麦,2,
押下,5,
押借り,10,
押入,439,
押出し,85,
押切り,4,
押印,7,
押収,50,
押取刀,9,
押合い,13,
押問答,144,
押売,81,
押捺,4,
押紙,2,
押絵,31,
押花,10,
押葉,3,
押込み,60,
押送,16,
押釦,5,
押韻,23,
押鮨,4,
押麦,3,
抽せん,2,
抽出,288,
抽斗,340,
抽籤,21,
抽象,586,
抽選,4,
担い手,25,
担ぎ屋,4,
担任,114,
担保,62,
担当,249,
担架,81,
担桶,6,
担税,1,
拇,16,
拇印,24,
拇指,209,
拈出,14,
拈華微笑,9,
拉致,28,
拍子,1102,
拍子抜け,105,
拍子木,169,
拍手,572,
拍手喝さい,1,
拍板,1,
拍車,168,
拐帯,22,
拒否,274,
拒止,4,
拒絶,543,
拓本,16,
拓殖,30,
拗ね者,1,
拗音,296,
拘引,141,
拘束,292,
拘泥,260,
拘留,89,
拘禁,61,
拘置,36,
拙作,53,
拙劣,31,
拙宅,49,
拙戦,1,
拙文,24,
拙稿,28,
拙筆,5,
拙策,5,
拙者,491,
拙著,78,
拙詠,2,
拙速,11,
招き,253,
招きねこ,1,
招き猫,19,
招喚,5,
招宴,34,
招待,619,
招待客,18,
招来,83,
招聘,91,
招致,65,
招請,21,
招集,47,
招電,1,
招魂,63,
拝,678,
拝み打ち,8,
拝み撃ち,4,
拝借,397,
拝具,3,
拝受,49,
拝呈,6,
拝命,42,
拝啓,98,
拝察,50,
拝復,23,
拝承,17,
拝殿,123,
拝眉,14,
拝礼,50,
拝聴,97,
拝見,803,
拝観,66,
拝読,45,
拝謁,71,
拝賀,31,
拝趨,5,
拝跪,42,
拝辞,12,
拝金,11,
拝領,140,
拝顔,47,
拠,604,
拠り所,40,
拠出,1,
拠所,17,
拠点,48,
拡がり,67,
拡充,78,
拡声,76,
拡大,512,
拡大鏡,58,
拡幅,1,
拡張,341,
拡散,37,
括り枕,5,
括弧,413,
括約筋,3,
拭き掃除,42,
拮抗,55,
拱手,32,
拳,870,
拳々,1,
拳々服膺,1,
拳固,208,
拳拳,2,
拳法,18,
拳銃,171,
拳闘,86,
拳骨,157,
拵え,102,
拵えごと,7,
拵え事,9,
拵事,3,
拷問,309,
拾いもの,24,
拾い歩き,5,
拾い物,63,
拾い読み,68,
拾得,70,
拾物,2,
拾遺,106,
拿捕,14,
持,2112,
持ち主,318,
持ち出し,21,
持ち分,7,
持ち切り,19,
持ち前,191,
持ち合い,6,
持ち合わせ,46,
持ち味,71,
持ち場,58,
持ち家,16,
持ち寄り,12,
持ち帰り,40,
持ち時間,3,
持ち株,3,
持ち物,164,
持ち直し,3,
持ち腐れ,13,
持ち越し,12,
持ち込み,32,
持ち逃げ,41,
持ち運び,46,
持ち重り,21,
持ち駒,5,
持主,795,
持久,73,
持仏,20,
持仏堂,25,
持分,15,
持切り,19,
持前,257,
持参,591,
持合い,3,
持合せ,95,
持味,51,
持国天,1,
持場,91,
持家,30,
持戒,10,
持株,8,
持物,337,
持番,2,
持病,241,
持碁,1,
持経,2,
持続,340,
持腐れ,9,
持薬,41,
持説,24,
持論,131,
持逃げ,23,
持駒,15,
挂冠,8,
指,3681,
指し,88,
指し値,2,
指し手,3,
